Date,Open,High,Low,Close,Adj Close,Volume
2013-06-04,267.000000,268.880005,263.019989,265.700012,265.700012,2088600
2013-06-05,265.809998,271.660004,265.019989,267.170013,267.170013,3512300
2013-06-06,267.750000,270.500000,264.209991,267.829987,267.829987,2476300
2013-06-07,269.739990,280.100006,269.130005,276.869995,276.869995,4632600
2013-06-10,276.679993,282.470001,275.239990,281.070007,281.070007,3086500
2013-06-11,276.000000,278.410004,274.239990,274.779999,274.779999,3097800
2013-06-12,276.600006,276.799988,270.450012,271.670013,271.670013,2238900
2013-06-13,271.500000,276.799988,270.290009,275.790009,275.790009,2649800
2013-06-14,275.000000,277.070007,273.440002,273.989990,273.989990,2150800
2013-06-17,276.350006,280.200012,275.649994,278.059998,278.059998,2884000
2013-06-18,279.079987,282.910004,278.109985,281.760010,281.760010,2146100
2013-06-19,281.260010,283.339996,277.869995,278.160004,278.160004,2827500
2013-06-20,275.140015,278.600006,272.390015,273.440002,273.440002,2984000
2013-06-21,274.570007,275.839996,269.790009,273.359985,273.359985,4201000
2013-06-24,271.290009,273.160004,265.000000,270.609985,270.609985,3863800
2013-06-25,272.299988,273.470001,269.000000,272.089996,272.089996,2449600
2013-06-26,273.980011,277.980011,273.500000,277.570007,277.570007,3029500
2013-06-27,279.179993,280.200012,274.540009,277.549988,277.549988,2519500
2013-06-28,276.190002,279.829987,276.190002,277.690002,277.690002,3193300
2013-07-01,279.000000,283.290009,277.160004,282.100006,282.100006,2888200
2013-07-02,281.040009,286.579987,280.589996,283.730011,283.730011,3238200
2013-07-03,282.000000,285.399994,282.000000,284.029999,284.029999,1373000
2013-07-05,285.000000,286.380005,282.070007,285.880005,285.880005,1985400
2013-07-08,286.420013,291.670013,286.140015,290.589996,290.589996,3046700
2013-07-09,291.000000,292.570007,288.010010,291.529999,291.529999,2775600
2013-07-10,291.410004,293.339996,289.399994,292.329987,292.329987,1810200
2013-07-11,294.989990,300.690002,292.100006,299.660004,299.660004,4007300
2013-07-12,298.690002,307.549988,298.500000,307.549988,307.549988,4539300
2013-07-15,307.269989,307.989990,304.350006,306.570007,306.570007,2245600
2013-07-16,307.299988,309.390015,305.510010,306.869995,306.869995,2660200
2013-07-17,306.970001,308.799988,305.690002,308.690002,308.690002,2029700
2013-07-18,306.269989,306.339996,301.869995,304.109985,304.109985,3063800
2013-07-19,304.390015,305.790009,301.910004,305.230011,305.230011,2973100
2013-07-22,309.250000,309.250000,302.000000,303.480011,303.480011,2520700
2013-07-23,303.160004,305.059998,300.559998,301.059998,301.059998,1999600
2013-07-24,303.019989,303.839996,298.040009,298.940002,298.940002,2000500
2013-07-25,299.000000,304.500000,296.750000,303.399994,303.399994,5405800
2013-07-26,299.549988,313.619995,295.549988,312.010010,312.010010,8817500
2013-07-29,311.070007,313.000000,305.899994,306.100006,306.100006,3211800
2013-07-30,307.720001,309.779999,301.570007,302.410004,302.410004,3053400
2013-07-31,303.910004,305.149994,301.000000,301.220001,301.220001,1891300
2013-08-01,303.079987,306.209991,298.899994,305.570007,305.570007,2971700
2013-08-02,304.630005,305.329987,301.500000,304.209991,304.209991,2502600
2013-08-05,303.399994,303.619995,298.299988,300.989990,300.989990,2233200
2013-08-06,300.510010,301.359985,297.519989,300.750000,300.750000,1849000
2013-08-07,300.149994,300.989990,296.149994,296.910004,296.910004,1961000
2013-08-08,298.519989,298.519989,292.549988,295.739990,295.739990,2343400
2013-08-09,295.679993,299.269989,294.299988,297.260010,297.260010,1950300
2013-08-12,295.790009,299.079987,295.260010,296.690002,296.690002,1504500
2013-08-13,295.880005,296.369995,290.670013,293.970001,293.970001,2349900
2013-08-14,294.290009,294.290009,290.540009,291.339996,291.339996,1415000
2013-08-15,288.790009,289.299988,285.149994,286.470001,286.470001,2261400
2013-08-16,286.549988,288.329987,284.500000,284.820007,284.820007,2422500
2013-08-19,285.190002,289.559998,283.480011,285.570007,285.570007,2477400
2013-08-20,285.880005,289.510010,285.739990,287.089996,287.089996,1586300
2013-08-21,285.089996,288.500000,283.829987,284.570007,284.570007,1815300
2013-08-22,284.799988,289.869995,284.799988,289.730011,289.730011,1422600
2013-08-23,291.209991,291.500000,287.899994,290.010010,290.010010,1961900
2013-08-26,290.429993,291.049988,285.619995,286.209991,286.209991,1711700
2013-08-27,283.869995,285.279999,279.739990,280.929993,280.929993,2476000
2013-08-28,280.359985,283.000000,279.329987,281.579987,281.579987,1457100
2013-08-29,281.450012,285.980011,280.000000,283.980011,283.980011,1566400
2013-08-30,284.589996,284.869995,280.000000,280.980011,280.980011,1534700
2013-09-03,284.730011,291.390015,284.170013,288.799988,288.799988,2897600
2013-09-04,288.329987,295.230011,287.579987,293.640015,293.640015,2438600
2013-09-05,293.630005,297.000000,292.709991,294.100006,294.100006,1816600
2013-09-06,295.329987,298.880005,290.799988,295.859985,295.859985,2292000
2013-09-09,297.220001,299.959991,296.600006,299.709991,299.709991,1643600
2013-09-10,300.549988,301.000000,297.220001,300.359985,300.359985,1778400
2013-09-11,298.910004,301.859985,297.839996,299.640015,299.640015,1742600
